jurisd_local_id,parent_abbrev,abbrev,name,lexlabel
3515186,SP,ESP,Espírito Santo do Pinhal,espirito.santo.pinhal
3515194,SP,EST,Espírito Santo do Turvo,espirito.santo.turvo
3515202,SP,ESO,Estrela d'Oeste,estrela.oeste
3515301,SP,ESN,Estrela do Norte,estrela.norte
3515350,SP,ECP,Euclides da Cunha Paulista,euclides.cunha.paulista
3515400,SP,FAR,Fartura,fartura
3515509,SP,FND,Fernandópolis,fernandopolis
3515608,SP,FNP,Fernando Prestes,fernando.prestes
3515657,SP,FRN,Fernão,fernao
3515707,SP,FZV,Ferraz de Vasconcelos,ferraz.vasconcelos
3515806,SP,FLR,Flora Rica,flora.rica
3515905,SP,FRL,Floreal,floreal
3516002,SP,FLP,Flórida Paulista,florida.paulista
3516101,SP,FLN,Florínea,florinea
3516200,SP,FRA,Franca,franca
3516309,SP,FRM,Francisco Morato,francisco.morato
3516408,SP,FRR,Franco da Rocha,franco.rocha
3516507,SP,GBM,Gabriel Monteiro,gabriel.monteiro
3516606,SP,GAL,Gália,galia
3516705,SP,GAR,Garça,garca
3516804,SP,GSV,Gastão Vidigal,gastao.vidigal
3516853,SP,GPT,Gavião Peixoto,gaviao.peixoto
3516903,SP,GES,General Salgado,general.salgado
3517000,SP,GET,Getulina,getulina
3517109,SP,GLI,Glicério,glicerio
3517208,SP,GUA,Guaiçara,guaicara
3517307,SP,GMB,Guaimbê,guaimbe
3517406,SP,GRA,Guaíra,guaira
3517505,SP,GPI,Guapiaçu,guapiacu
3517604,SP,GPA,Guapiara,guapiara
3517802,SP,GAI,Guaraçaí,guaracai
3517901,SP,GCI,Guaraci,guaraci
3518008,SP,GRO,Guarani d'Oeste,guarani.oeste
3518107,SP,GRT,Guarantã,guaranta
3518206,SP,GRR,Guararapes,guararapes
3518305,SP,GRM,Guararema,guararema
3518404,SP,GTG,Guaratinguetá,guaratingueta
3518503,SP,GRI,Guareí,guarei
3518602,SP,GRB,Guariba,guariba
3518701,SP,GRJ,Guarujá,guaruja
3518800,SP,GRH,Guarulhos,guarulhos
3518859,SP,GTR,Guatapará,guatapara
3518909,SP,GUZ,Guzolândia,guzolandia
3519006,SP,HER,Herculândia,herculandia
3519055,SP,HOL,Holambra,holambra
3519071,SP,HRT,Hortolândia,hortolandia
3519105,SP,IAG,Iacanga,iacanga
3519204,SP,IAC,Iacri,iacri
3519253,SP,IRS,Iaras,iaras
3519303,SP,IBT,Ibaté,ibate
3519402,SP,IBR,Ibirá,ibira
3519501,SP,IBM,Ibirarema,ibirarema
3519600,SP,IBG,Ibitinga,ibitinga
3519709,SP,IBN,Ibiúna,ibiuna
3519808,SP,ICM,Icém,icem
3519907,SP,IEP,Iepê,iepe
3520004,SP,IGT,Igaraçu do Tietê,igaracu.tiete
3520103,SP,IGP,Igarapava,igarapava
3520202,SP,IGR,Igaratá,igarata
3520301,SP,IGU,Iguape,iguape
3520400,SP,ILH,Ilhabela,ilhabela
3520426,SP,ICP,Ilha Comprida,ilha.comprida
3520442,SP,ILS,Ilha Solteira,ilha.solteira
3520509,SP,IDT,Indaiatuba,indaiatuba
3520608,SP,IND,Indiana,indiana
3520707,SP,INP,Indiaporã,indiapora
3520806,SP,IBP,Inúbia Paulista,inubia.paulista
3520905,SP,IPA,Ipaussu,ipaussu
3521002,SP,IPR,Iperó,ipero
3521150,SP,IGA,Ipiguá,ipigua
3521200,SP,IPG,Iporanga,iporanga
3521309,SP,IPU,Ipuã,ipua
3521408,SP,IRC,Iracemápolis,iracemapolis
3521507,SP,IRP,Irapuã,irapua
3521606,SP,IRU,Irapuru,irapuru
3521705,SP,ITB,Itaberá,itabera
3521804,SP,ITA,Itaí,itai
3521903,SP,IJO,Itajobi,itajobi
3522000,SP,IJU,Itaju,itaju
3522109,SP,ITH,Itanhaém,itanhaem
3522158,SP,ITC,Itaóca,itaoca
3522208,SP,ICS,Itapecerica da Serra,itapecerica.serra
3522307,SP,ITG,Itapetininga,itapetininga
3522406,SP,ITV,Itapeva,itapeva
3522505,SP,IPV,Itapevi,itapevi
3522604,SP,IPI,Itapira,itapira
3522653,SP,ITS,Itapirapuã Paulista,itapirapua.paulista
3522703,SP,IPS,Itápolis,itapolis
3522802,SP,IRG,Itaporanga,itaporanga
3522901,SP,ITI,Itapuí,itapui
3523008,SP,IRA,Itapura,itapura
3523107,SP,IQT,Itaquaquecetuba,itaquaquecetuba
3523206,SP,IRR,Itararé,itarare
3523305,SP,IRI,Itariri,itariri
3523404,SP,ITT,Itatiba,itatiba
3523503,SP,ITN,Itatinga,itatinga
3523602,SP,ITR,Itirapina,itirapina
3523701,SP,ITP,Itirapuã,itirapua
3523800,SP,ITO,Itobi,itobi
3523909,SP,ITU,Itu,itu
3524006,SP,IVA,Itupeva,itupeva
3524105,SP,IVR,Ituverava,ituverava
3524204,SP,JBR,Jaborandi,jaborandi
3524303,SP,JBT,Jaboticabal,jaboticabal
3524402,SP,JCR,Jacareí,jacarei
3524501,SP,JCI,Jaci,jaci
3524600,SP,JCG,Jacupiranga,jacupiranga
3524709,SP,JGR,Jaguariúna,jaguariuna
3524808,SP,JAL,Jales,jales
3524907,SP,JAM,Jambeiro,jambeiro
3525003,SP,JAD,Jandira,jandira
3525102,SP,JDP,Jardinópolis,jardinopolis
3525201,SP,JAR,Jarinu,jarinu
3525300,SP,JAU,Jaú,jau
3525409,SP,JRQ,Jeriquara,jeriquara
3525508,SP,JNP,Joanópolis,joanopolis
3525607,SP,JRH,João Ramalho,joao.ramalho
3525706,SP,JBF,José Bonifácio,jose.bonifacio
3536257,SP,PAS,Parisi,parisi
3525805,SP,JLM,Júlio Mesquita,julio.mesquita
3525854,SP,JMR,Jumirim,jumirim
3525904,SP,JUN,Jundiaí,jundiai
3526001,SP,JQL,Junqueirópolis,junqueiropolis
3526100,SP,JQA,Juquiá,juquia
3526209,SP,JQT,Juquitiba,juquitiba
3526308,SP,LGH,Lagoinha,lagoinha
3526407,SP,LRP,Laranjal Paulista,laranjal.paulista
3526506,SP,LVN,Lavínia,lavinia
3526605,SP,LVR,Lavrinhas,lavrinhas
3526704,SP,LME,Leme,leme
3526803,SP,LEP,Lençóis Paulista,lencois.paulista
3526902,SP,LIM,Limeira,limeira
3527009,SP,LID,Lindóia,lindoia
3527108,SP,LIN,Lins,lins
3527207,SP,LOR,Lorena,lorena
3527256,SP,LUR,Lourdes,lourdes
3527306,SP,LUV,Louveira,louveira
3527405,SP,LCL,Lucélia,lucelia
3527504,SP,LCN,Lucianópolis,lucianopolis
3527603,SP,LAN,Luís Antônio,luis.antonio
3527702,SP,LZN,Luiziânia,luiziania
3527801,SP,LPC,Lupércio,lupercio
3527900,SP,LTC,Lutécia,lutecia
3528007,SP,MTB,Macatuba,macatuba
3528106,SP,MCB,Macaubal,macaubal
3528205,SP,MCD,Macedônia,macedonia
3528304,SP,MGD,Magda,magda
3528403,SP,MRQ,Mairinque,mairinque
3528502,SP,MRI,Mairiporã,mairipora
3528601,SP,MDR,Manduri,manduri
3528700,SP,MBP,Marabá Paulista,maraba.paulista
3528809,SP,MRC,Maracaí,maracai
3528858,SP,MAM,Marapoama,marapoama
3528908,SP,MRP,Mariápolis,mariapolis
3529005,SP,MAR,Marília,marilia
3529104,SP,MNO,Marinópolis,marinopolis
3529203,SP,MTO,Martinópolis,martinopolis
3529302,SP,MAT,Matão,matao
3529401,SP,MAU,Mauá,maua
3529500,SP,MED,Mendonça,mendonca
3529609,SP,MDN,Meridiano,meridiano
3529658,SP,MES,Mesópolis,mesopolis
3529708,SP,MGP,Miguelópolis,miguelopolis
3529807,SP,MNT,Mineiros do Tietê,mineiros.tiete
3529906,SP,MRT,Miracatu,miracatu
3530003,SP,MRE,Mira Estrela,mira.estrela
3530102,SP,MDP,Mirandópolis,mirandopolis
3530201,SP,MPR,Mirante do Paranapanema,mirante.paranapanema
3530300,SP,MSS,Mirassol,mirassol
3530409,SP,MSL,Mirassolândia,mirassolandia
3530508,SP,MOC,Mococa,mococa
3530607,SP,MCZ,Mogi das Cruzes,mogi.cruzes
3530706,SP,MGG,Mogi Guaçu,mogi.guacu
3530805,SP,MMR,Mogi Mirim,mogi.mirim
3530904,SP,MBC,Mombuca,mombuca
3531001,SP,MON,Monções,moncoes
3531100,SP,MOG,Mongaguá,mongagua
3531209,SP,MAS,Monte Alegre do Sul,monte.alegre.sul
3531308,SP,MNA,Monte Alto,monte.alto
3531407,SP,MAZ,Monte Aprazível,monte.aprazivel
3531506,SP,MAP,Monte Azul Paulista,monte.azul.paulista
3531605,SP,MCL,Monte Castelo,monte.castelo
3531704,SP,MLB,Monteiro Lobato,monteiro.lobato
3531803,SP,MOR,Monte Mor,monte.mor
4101101,PR,AND,Andirá,andira
3531902,SP,MAG,Morro Agudo,morro.agudo
3532009,SP,MGB,Morungaba,morungaba
3532058,SP,MTC,Motuca,motuca
3532108,SP,MGS,Murutinga do Sul,murutinga.sul
3532157,SP,NNT,Nantes,nantes
3532207,SP,NRD,Narandiba,narandiba
3532306,SP,NTS,Natividade da Serra,natividade.serra
3532405,SP,NZP,Nazaré Paulista,nazare.paulista
3532504,SP,NEP,Neves Paulista,neves.paulista
3532603,SP,NHD,Nhandeara,nhandeara
3532702,SP,NIP,Nipoã,nipoa
3532801,SP,NVA,Nova Aliança,nova.alianca
3532827,SP,NVC,Nova Campina,nova.campina
3532843,SP,NVP,Nova Canaã Paulista,nova.canaa.paulista
3532868,SP,NCH,Nova Castilho,nova.castilho
3532900,SP,NVE,Nova Europa,nova.europa
3533007,SP,NVG,Nova Granada,nova.granada
3533106,SP,NGT,Nova Guataporanga,nova.guataporanga
3533205,SP,NVI,Nova Independência,nova.independencia
3533254,SP,NVS,Novais,novais
3533304,SP,NVL,Nova Luzitânia,nova.luzitania
3533403,SP,NVO,Nova Odessa,nova.odessa
3533502,SP,NVH,Novo Horizonte,novo.horizonte
3533601,SP,NUP,Nuporanga,nuporanga
3533700,SP,OCA,Ocauçu,ocaucu
3533809,SP,OLO,Óleo,oleo
3533908,SP,OLP,Olímpia,olimpia
3534005,SP,ONV,Onda Verde,onda.verde
3534104,SP,ORT,Oriente,oriente
3534203,SP,ORD,Orindiúva,orindiuva
3534302,SP,ORL,Orlândia,orlandia
3534401,SP,OSC,Osasco,osasco
3534500,SP,OCB,Oscar Bressane,oscar.bressane
3534609,SP,OVC,Osvaldo Cruz,osvaldo.cruz
3534708,SP,OUR,Ourinhos,ourinhos
3534757,SP,OST,Ouroeste,ouroeste
3534807,SP,OVD,Ouro Verde,ouro.verde
3534906,SP,PBU,Pacaembu,pacaembu
3535002,SP,PAL,Palestina,palestina
3535101,SP,PLP,Palmares Paulista,palmares.paulista
3535200,SP,PLO,Palmeira d'Oeste,palmeira.oeste
3535309,SP,PMT,Palmital,palmital
3535408,SP,PNR,Panorama,panorama
3535507,SP,PGP,Paraguaçu Paulista,paraguacu.paulista
3535606,SP,PBN,Paraibuna,paraibuna
3535705,SP,PRS,Paraíso,paraiso
3535804,SP,PPM,Paranapanema,paranapanema
3535903,SP,PRN,Paranapuã,paranapua
3536000,SP,PRP,Parapuã,parapua
3536109,SP,PRD,Pardinho,pardinho
3536208,SP,PQA,Pariquera-Açu,pariquera.acu
3536307,SP,PTP,Patrocínio Paulista,patrocinio.paulista
3536406,SP,PLC,Paulicéia,pauliceia
3536505,SP,PLN,Paulínia,paulinia
3536570,SP,PST,Paulistânia,paulistania
3536604,SP,PLF,Paulo de Faria,paulo.faria
3536703,SP,PDN,Pederneiras,pederneiras
3536802,SP,PDB,Pedra Bela,pedra.bela
3536901,SP,PNL,Pedranópolis,pedranopolis
3537008,SP,PGH,Pedregulho,pedregulho
3537107,SP,PDR,Pedreira,pedreira
3537156,SP,PEP,Pedrinhas Paulista,pedrinhas.paulista
3537206,SP,PTD,Pedro de Toledo,pedro.toledo
3537305,SP,PNP,Penápolis,penapolis
3537404,SP,PBT,Pereira Barreto,pereira.barreto
3537503,SP,PRR,Pereiras,pereiras
3537602,SP,PRB,Peruíbe,peruibe
3537701,SP,PCT,Piacatu,piacatu
3537800,SP,PDD,Piedade,piedade
3537909,SP,PLS,Pilar do Sul,pilar.sul
3538006,SP,PDH,Pindamonhangaba,pindamonhangaba
3538105,SP,PDM,Pindorama,pindorama
3538204,SP,PIZ,Pinhalzinho,pinhalzinho
3538303,SP,PQB,Piquerobi,piquerobi
3538501,SP,PQT,Piquete,piquete
3538600,SP,PRC,Piracaia,piracaia
3538709,SP,PIR,Piracicaba,piracicaba
3538808,SP,PRJ,Piraju,piraju
3538907,SP,PRI,Pirajuí,pirajui
3539004,SP,PGI,Pirangi,pirangi
3539103,SP,PBJ,Pirapora do Bom Jesus,pirapora.bom.jesus
3539202,SP,PZH,Pirapozinho,pirapozinho
3539301,SP,PNG,Pirassununga,pirassununga
3539400,SP,PTG,Piratininga,piratininga
3539509,SP,PGR,Pitangueiras,pitangueiras
3539608,SP,PLT,Planalto,planalto
3539707,SP,PTN,Platina,platina
3539806,SP,POA,Poá,poa
3539905,SP,POL,Poloni,poloni
3540002,SP,PMP,Pompéia,pompeia
3540101,SP,POG,Pongaí,pongai
3540200,SP,PON,Pontal,pontal
3540259,SP,PTL,Pontalinda,pontalinda
3540309,SP,PGT,Pontes Gestal,pontes.gestal
3540408,SP,PPL,Populina,populina
3540507,SP,PGA,Porangaba,porangaba
3540606,SP,PFZ,Porto Feliz,porto.feliz
3540705,SP,PFR,Porto Ferreira,porto.ferreira
3540754,SP,POT,Potim,potim
3540804,SP,PTR,Potirendaba,potirendaba
3540853,SP,PRA,Pracinha,pracinha
3540903,SP,PDP,Pradópolis,pradopolis
3541000,SP,PRG,Praia Grande,praia.grande
3541059,SP,PRT,Pratânia,pratania
3541109,SP,PSA,Presidente Alves,presidente.alves
3541208,SP,PSB,Presidente Bernardes,presidente.bernardes
3541307,SP,PSE,Presidente Epitácio,presidente.epitacio
3541406,SP,PSP,Presidente Prudente,presidente.prudente
3541505,SP,PSV,Presidente Venceslau,presidente.venceslau
3541604,SP,PSS,Promissão,promissao
3541653,SP,QDR,Quadra,quadra
3541703,SP,QTA,Quatá,quata
3541802,SP,QRO,Queiroz,queiroz
3541901,SP,QLZ,Queluz,queluz
3542008,SP,QTN,Quintana,quintana
3542107,SP,RFR,Rafard,rafard
3542206,SP,RHR,Rancharia,rancharia
3542305,SP,RDS,Redenção da Serra,redencao.serra
3542404,SP,RGF,Regente Feijó,regente.feijo
3542503,SP,RGP,Reginópolis,reginopolis
3542602,SP,RGT,Registro,registro
3542701,SP,RSG,Restinga,restinga
3542800,SP,RIB,Ribeira,ribeira
3542909,SP,RBB,Ribeirão Bonito,ribeirao.bonito
3543006,SP,RBR,Ribeirão Branco,ribeirao.branco
3543105,SP,RCR,Ribeirão Corrente,ribeirao.corrente
3543204,SP,RBS,Ribeirão do Sul,ribeirao.sul
3543238,SP,RBI,Ribeirão dos Índios,ribeirao.indios
3543253,SP,RBG,Ribeirão Grande,ribeirao.grande
3543303,SP,RPI,Ribeirão Pires,ribeirao.pires
3543402,SP,RPR,Ribeirão Preto,ribeirao.preto
3543501,SP,RVS,Riversul,riversul
3543600,SP,RFN,Rifaina,rifaina
3543709,SP,RNC,Rincão,rincao
3543808,SP,RNP,Rinópolis,rinopolis
3543907,SP,RCL,Rio Claro,rio.claro
3544004,SP,RPD,Rio das Pedras,rio.pedras
3544103,SP,RGS,Rio Grande da Serra,rio.grande.serra
3544202,SP,RLD,Riolândia,riolandia
3544251,SP,RSN,Rosana,rosana
3544301,SP,RSR,Roseira,roseira
3544400,SP,RBC,Rubiácea,rubiacea
3544509,SP,RBN,Rubinéia,rubineia
3544608,SP,SAB,Sabino,sabino
3544707,SP,SAG,Sagres,sagres
3544806,SP,SAL,Sales,sales
3544905,SP,SLO,Sales Oliveira,sales.oliveira
3545001,SP,SLS,Salesópolis,salesopolis
3545100,SP,SLM,Salmourão,salmourao
3545159,SP,STH,Saltinho,saltinho
3545209,SP,SLT,Salto,salto
3545308,SP,SLR,Salto de Pirapora,salto.pirapora
3545407,SP,SGR,Salto Grande,salto.grande
3545506,SP,SDV,Sandovalina,sandovalina
3545605,SP,SAD,Santa Adélia,santa.adelia
3545704,SP,SAT,Santa Albertina,santa.albertina
3545803,SP,SOB,Santa Bárbara d'Oeste,santa.barbara.oeste
3546009,SP,SBR,Santa Branca,santa.branca
3546108,SP,SCL,Santa Clara d'Oeste,santa.clara.oeste
3546207,SP,SCN,Santa Cruz da Conceição,santa.cruz.conceicao
3546256,SP,SCE,Santa Cruz da Esperança,santa.cruz.esperanca
3546306,SP,SCP,Santa Cruz das Palmeiras,santa.cruz.palmeiras
3546405,SP,SCD,Santa Cruz do Rio Pardo,santa.cruz.rio.pardo
3546504,SP,SET,Santa Ernestina,santa.ernestina
3546603,SP,SFS,Santa Fé do Sul,santa.fe.sul
3546702,SP,SGT,Santa Gertrudes,santa.gertrudes
3546801,SP,SIS,Santa Isabel,santa.isabel
3546900,SP,SLC,Santa Lúcia,santa.lucia
3547007,SP,SMS,Santa Maria da Serra,santa.maria.serra
3547106,SP,SMD,Santa Mercedes,santa.mercedes
3547205,SP,SPP,Santana da Ponte Pensa,santana.ponte.pensa
3547304,SP,SPB,Santana de Parnaíba,santana.parnaiba
3547403,SP,SRO,Santa Rita d'Oeste,santa.rita.oeste
3547502,SP,SRQ,Santa Rita do Passa Quatro,santa.rita.passa.quatro
3547601,SP,SRV,Santa Rosa de Viterbo,santa.rosa.viterbo
3547650,SP,STL,Santa Salete,santa.salete
3547700,SP,SAS,Santo Anastácio,santo.anastacio
3547809,SP,SDR,Santo André,santo.andre
3547908,SP,SAA,Santo Antônio da Alegria,santo.antonio.alegria
3548005,SP,SPS,Santo Antônio de Posse,santo.antonio.posse
3548054,SP,SAR,Santo Antônio do Aracanguá,santo.antonio.aracangua
3548104,SP,SJD,Santo Antônio do Jardim,santo.antonio.jardim
3548203,SP,SPH,Santo Antônio do Pinhal,santo.antonio.pinhal
3548302,SP,SXE,Santo Expedito,santo.expedito
3548401,SP,STA,Santópolis do Aguapeí,santopolis.aguapei
3548500,SP,SAN,Santos,santos
3548609,SP,SBS,São Bento do Sapucaí,sao.bento.sapucai
3548708,SP,SBC,São Bernardo do Campo,sao.bernardo.campo
3548807,SP,SCS,São Caetano do Sul,sao.caetano.sul
3548906,SP,SCA,São Carlos,sao.carlos
3549003,SP,SFR,São Francisco,sao.francisco
3549102,SP,SJB,São João da Boa Vista,sao.joao.boa.vista
3549201,SP,SJP,São João das Duas Pontes,sao.joao.duas.pontes
3549250,SP,SJI,São João de Iracema,sao.joao.iracema
3549300,SP,SJA,São João do Pau d'Alho,sao.joao.pau.alho
3549409,SP,SJQ,São Joaquim da Barra,sao.joaquim.barra
3549508,SP,SBV,São José da Bela Vista,sao.jose.bela.vista
3549607,SP,SJO,São José do Barreiro,sao.jose.barreiro
3549706,SP,SRP,São José do Rio Pardo,sao.jose.rio.pardo
3549805,SP,SJR,São José do Rio Preto,sao.jose.rio.preto
3549904,SP,SJC,São José dos Campos,sao.jose.campos
3549953,SP,SLA,São Lourenço da Serra,sao.lourenco.serra
3550001,SP,SLP,São Luiz do Paraitinga,sao.luiz.paraitinga
3550100,SP,SMN,São Manuel,sao.manuel
3550209,SP,SMA,São Miguel Arcanjo,sao.miguel.arcanjo
3550308,SP,SPA,São Paulo,sao.paulo
3550407,SP,SPR,São Pedro,sao.pedro
3550506,SP,SPT,São Pedro do Turvo,sao.pedro.turvo
3550605,SP,SQE,São Roque,sao.roque
3550704,SP,SSB,São Sebastião,sao.sebastiao
3550803,SP,SSG,São Sebastião da Grama,sao.sebastiao.grama
3550902,SP,SSM,São Simão,sao.simao
3551009,SP,SVC,São Vicente,sao.vicente
3551108,SP,SRI,Sarapuí,sarapui
3551207,SP,SRA,Sarutaiá,sarutaia
3551306,SP,STS,Sebastianópolis do Sul,sebastianopolis.sul
3551405,SP,SAZ,Serra Azul,serra.azul
3551504,SP,SRR,Serrana,serrana
3551603,SP,SRN,Serra Negra,serra.negra
3551702,SP,STZ,Sertãozinho,sertaozinho
3551801,SP,STB,Sete Barras,sete.barras
3551900,SP,SVR,Severínia,severinia
3552007,SP,SLV,Silveiras,silveiras
3552106,SP,SCR,Socorro,socorro
3552205,SP,SCB,Sorocaba,sorocaba
3552304,SP,SDM,Sud Mennucci,sud.mennucci
3552403,SP,SMR,Sumaré,sumare
3552502,SP,SZN,Suzano,suzano
3552551,SP,SUZ,Suzanápolis,suzanapolis
3552601,SP,TBP,Tabapuã,tabapua
3552700,SP,TBG,Tabatinga,tabatinga
3552809,SP,TBS,Taboão da Serra,taboao.serra
3552908,SP,TCB,Taciba,taciba
3553005,SP,TGI,Taguaí,taguai
3553104,SP,TAI,Taiaçu,taiacu
3553203,SP,TAV,Taiúva,taiuva
3553302,SP,TAM,Tambaú,tambau
3553401,SP,TNB,Tanabi,tanabi
3553500,SP,TPR,Tapiraí,tapirai
3553609,SP,TPB,Tapiratiba,tapiratiba
3553658,SP,TAQ,Taquaral,taquaral
3553708,SP,TQR,Taquaritinga,taquaritinga
3553807,SP,TQT,Taquarituba,taquarituba
3553856,SP,TQV,Taquarivaí,taquarivai
3553906,SP,TRB,Tarabai,tarabai
3553955,SP,TRM,Tarumã,taruma
3554003,SP,TTI,Tatuí,tatui
3554102,SP,TBT,Taubaté,taubate
3554201,SP,TJP,Tejupá,tejupa
3554300,SP,TDS,Teodoro Sampaio,teodoro.sampaio
3554409,SP,TRX,Terra Roxa,terra.roxa
3554508,SP,TIT,Tietê,tiete
3554607,SP,TMB,Timburi,timburi
3554656,SP,TOP,Torre de Pedra,torre.pedra
3554706,SP,TRR,Torrinha,torrinha
3554755,SP,TBJ,Trabiju,trabiju
3554805,SP,TMM,Tremembé,tremembe
3554904,SP,TFR,Três Fronteiras,tres.fronteiras
3554953,SP,TUI,Tuiuti,tuiuti
3555000,SP,TUP,Tupã,tupa
3555109,SP,TPA,Tupi Paulista,tupi.paulista
3555208,SP,TUB,Turiúba,turiuba
3555307,SP,TUR,Turmalina,turmalina
3555356,SP,UBR,Ubarana,ubarana
3555406,SP,UBT,Ubatuba,ubatuba
3555505,SP,UJR,Ubirajara,ubirajara
3555604,SP,UCH,Uchoa,uchoa
3555703,SP,UNP,União Paulista,uniao.paulista
3555802,SP,URN,Urânia,urania
3555901,SP,URU,Uru,uru
3556008,SP,URP,Urupês,urupes
3556107,SP,VLG,Valentim Gentil,valentim.gentil
3556206,SP,VLH,Valinhos,valinhos
3556305,SP,VPS,Valparaíso,valparaiso
3556354,SP,VAR,Vargem,vargem
3556404,SP,VGS,Vargem Grande do Sul,vargem.grande.sul
